,level_0,Unnamed: 0,index,Symbol,Name,Market Cap,Sector
269,269,269.0,318.0,AMPL,Amplitude Inc. Class A Common Stock,1291584545.0,Information Technology
270,270,270.0,321.0,AMR,Alpha Metallurgical Resources Inc. Common Stock,2336208956.0,Energy
271,271,271.0,323.0,AMRK,A-Mark Precious Metals Inc. Common Stock,865992361.0,Financials
272,272,272.0,324.0,AMRS,Amyris Inc. Common Stock,413711888.0,Industrials
273,273,273.0,325.0,AMS,American Shared Hospital Services Common Stock,15597140.0,Healthcare
274,274,274.0,326.0,AMSC,American Superconductor Corporation Common Stock,198289488.0,Consumer Discretionary
275,275,275.0,328.0,AMST,Amesite Inc. Common Stock,10639939.0,Information Technology
276,276,276.0,329.0,AMSWA,American Software Inc. Class A Common Stock,347590541.0,Information Technology
277,277,277.0,330.0,AMT,American Tower Corporation (REIT) Common Stock,90202667941.0,Real Estate
278,278,278.0,331.0,AMTB,Amerant Bancorp Inc. Class A Common Stock,609660200.0,Financials
279,279,279.0,332.0,AMTI,Applied Molecular Transport Inc. Common Stock,12981518.0,Healthcare
280,280,280.0,333.0,AMTX,Aemetis Inc. (DE) Common Stock,290215725.0,Industrials
281,281,281.0,336.0,AMZN,Amazon.com Inc. Common Stock,1304398764355.0,Consumer Discretionary
282,282,282.0,337.0,AN,AutoNation Inc. Common Stock,7905303279.0,Consumer Discretionary
283,283,283.0,338.0,ANAB,AnaptysBio Inc. Common Stock,544312782.0,Healthcare
284,284,284.0,341.0,ANET,Arista Networks Inc. Common Stock,49186520580.0,Communication Services
285,285,285.0,342.0,ANF,Abercrombie & Fitch Company Common Stock,1768295306.0,Consumer Discretionary
286,286,286.0,343.0,ANGI,Angi Inc. Class A Common Stock,1650640188.0,Information Technology
287,287,287.0,344.0,ANGO,AngioDynamics Inc. Common Stock,377454380.0,Healthcare
288,288,288.0,345.0,ANIK,Anika Therapeutics Inc. Common Stock,367139712.0,Healthcare
289,289,289.0,346.0,ANIP,ANI Pharmaceuticals Inc.,1031595812.0,Healthcare
290,290,290.0,347.0,ANIX,Anixa Biosciences Inc. Common Stock,92465355.0,Healthcare
291,291,291.0,348.0,ANNX,Annexon Inc. Common Stock,275973023.0,Healthcare
292,292,292.0,349.0,ANSS,ANSYS Inc. Common Stock,28789763097.0,Financials
293,293,293.0,351.0,ANVS,Annovis Bio Inc. Common Stock,122289679.0,Healthcare
294,294,294.0,352.0,ANZU,Anzu Special Acquisition Corp I Class A Common Stock,0.0,Financials
295,295,295.0,354.0,AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,0.0,Financials
296,296,296.0,356.0,AOGOU,Arogo Capital Acquisition Corp. Unit,0.0,Information Technology
297,297,297.0,358.0,AOMR,Angel Oak Mortgage REIT Inc. Common Stock,204507871.0,Real Estate
298,298,298.0,359.0,AON,Aon plc Class A Ordinary Shares (Ireland),68936946223.0,Financials
299,299,299.0,360.0,AORT,Artivion Inc. Common Stock,616457736.0,Healthcare
300,300,300.0,361.0,AOS,A.O. Smith Corporation Common Stock,10860375350.0,Consumer Discretionary
301,301,301.0,362.0,AOUT,American Outdoor Brands Inc. Common Stock ,112303116.0,Industrials
302,302,302.0,363.0,AP,Ampco-Pittsburgh Corporation Common Stock,62091261.0,Industrials
303,303,303.0,364.0,APA,APA Corporation Common Stock,10825657515.0,Energy
304,304,304.0,365.0,APAC,StoneBridge Acquisition Corporation Class A Ordinary Shares,0.0,Financials
305,305,305.0,367.0,APAM,Artisan Partners Asset Management Inc. Class A Common Stock,3157268108.0,Financials
306,306,306.0,368.0,APCX,AppTech Payments Corp. Common Stock,34860270.0,Financials
307,307,307.0,370.0,APD,Air Products and Chemicals Inc. Common Stock,64420030964.0,Industrials
308,308,308.0,371.0,APDN,Applied DNA Sciences Inc. Common Stock,17039246.0,Healthcare
309,309,309.0,372.0,APEI,American Public Education Inc. Common Stock,84340731.0,Consumer Discretionary
310,310,310.0,373.0,APGN,Apexigen Inc. Common Stock,10850658.0,Healthcare
311,311,311.0,374.0,APGNW,Apexigen Inc. Warrant,616515.0,Healthcare
312,312,312.0,375.0,APH,Amphenol Corporation Common Stock,50530680624.0,Information Technology
313,313,313.0,377.0,APLE,Apple Hospitality REIT Inc. Common Shares,3586349045.0,Real Estate
314,314,314.0,378.0,APLM,Apollomics Inc. Class A Ordinary Shares,476943141.0,Financials
315,315,315.0,380.0,APLS,Apellis Pharmaceuticals Inc. Common Stock,10087506033.0,Healthcare
316,316,316.0,381.0,APLT,Applied Therapeutics Inc. Common Stock,80410516.0,Healthcare
317,317,317.0,382.0,APMI,AxonPrime Infrastructure Acquisition Corporation Class A Common Stock,0.0,Financials
318,318,318.0,383.0,APMIU,AxonPrime Infrastructure Acquisition Corporation Unit,0.0,Financials
319,319,319.0,385.0,APOG,Apogee Enterprises Inc. Common Stock,1066991105.0,Consumer Discretionary
320,320,320.0,386.0,APP,Applovin Corporation Class A Common Stock,9870057876.0,Information Technology
321,321,321.0,387.0,APPF,AppFolio Inc. Class A Common Stock,6207537117.0,Information Technology
322,322,322.0,388.0,APPH,AppHarvest Inc. Common Stock,67999686.0,Consumer Staples
323,323,323.0,390.0,APPN,Appian Corporation Class A Common Stock,3674342349.0,Information Technology
324,324,324.0,391.0,APPS,Digital Turbine Inc. Common Stock,946862874.0,Information Technology
325,325,325.0,392.0,APRE,Aprea Therapeutics Inc. Common stock,10768194.0,Healthcare
326,326,326.0,393.0,APRN,Blue Apron Holdings Inc. Class A Common Stock,392413097.0,Consumer Discretionary
327,327,327.0,394.0,APTM,Alpha Partners Technology Merger Corp. Class A Ordinary Shares,0.0,Financials
328,328,328.0,395.0,APVO,Aptevo Therapeutics Inc. Common Stock,12684811.0,Healthcare
329,329,329.0,396.0,APYX,Apyx Medical Corporation Common Stock,181638566.0,Healthcare
330,330,330.0,397.0,AQB,AquaBounty Technologies Inc. Common Stock,27824803.0,Consumer Staples
331,331,331.0,398.0,AQMS,Aqua Metals Inc. Common Stock,103090901.0,Industrials
332,332,332.0,399.0,AQN,Algonquin Power & Utilities Corp. Common Shares,5263130983.0,Utilities
333,333,333.0,400.0,AQNA,Algonquin Power & Utilities Corp. 6.875% Fixed-to-Floating Rate Subordinated Notes Series 2018-A due October 17 2078,54678.0,Utilities
334,334,334.0,401.0,AQNB,Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1 2079,16043288972.0,Utilities
335,335,335.0,402.0,AQNU,Algonquin Power & Utilities Corp. Corporate Units,0.0,Utilities
336,336,336.0,403.0,AQST,Aquestive Therapeutics Inc. Common Stock,92271896.0,Healthcare
337,337,337.0,406.0,ARAV,Aravive Inc. Common Stock,89767275.0,Healthcare
338,338,338.0,407.0,ARAY,Accuray Incorporated Common Stock,362899220.0,Healthcare
339,339,339.0,408.0,ARBG,Aequi Acquisition Corp. Class A Common Stock,0.0,Financials
340,340,340.0,410.0,ARC,ARC Document Solutions Inc. Common Stock,142254149.0,Consumer Discretionary
341,341,341.0,411.0,ARCB,ArcBest Corporation Common Stock,2348849713.0,Industrials
342,342,342.0,412.0,ARCC,Ares Capital Corporation Common Stock,10379715385.0,Financials
343,343,343.0,413.0,ARCH,Arch Resources Inc. Class A Common Stock,2116152412.0,Energy
344,344,344.0,414.0,ARDC,Ares Dynamic Credit Allocation Fund Inc. Common Shares,279562256.0,Financials
345,345,345.0,415.0,ARDS,Aridis Pharmaceuticals Inc. Common Stock,9473960.0,Healthcare
346,346,346.0,416.0,ARDX,Ardelyx Inc. Common Stock,754907750.0,Healthcare
347,347,347.0,417.0,ARE,Alexandria Real Estate Equities Inc. Common Stock,20079961085.0,Real Estate
348,348,348.0,420.0,AREC,American Resources Corporation Class A Common Stock,145477024.0,Energy
349,349,349.0,421.0,ARES,Ares Management Corporation Class A Common Stock,28341925181.0,Financials
350,350,350.0,422.0,ARHS,Arhaus Inc. Class A Common Stock,1484410326.0,Consumer Discretionary
351,351,351.0,423.0,ARI,Apollo Commercial Real Estate Finance Inc,1605658491.0,Real Estate
352,352,352.0,424.0,ARIS,Aris Water Solutions Inc. Class A Common Stock,611434778.0,Utilities
353,353,353.0,425.0,ARIZ,Arisz Acquisition Corp. Common Stock,0.0,Financials
354,354,354.0,428.0,ARKO,ARKO Corp. Common Stock,964846164.0,Energy
355,355,355.0,430.0,ARKR,Ark Restaurants Corp. Common Stock,65775865.0,Consumer Discretionary
356,356,356.0,431.0,ARL,American Realty Investors Inc. Common Stock,316741563.0,Consumer Discretionary
357,357,357.0,432.0,ARLO,Arlo Technologies Inc. Common Stock,1024955604.0,Consumer Staples
358,358,358.0,433.0,ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,2421796970.0,Energy
359,359,359.0,434.0,ARMK,Aramark Common Stock,11081078437.0,Consumer Discretionary
360,360,360.0,435.0,ARMP,Armata Pharmaceuticals Inc. Common Stock,41566412.0,Healthcare
361,361,361.0,436.0,ARNC,Arconic Corporation Common Stock ,2960281389.0,Industrials
362,362,362.0,437.0,AROC,Archrock Inc. Common Stock,1552850641.0,Energy
363,363,363.0,438.0,AROW,Arrow Financial Corporation Common Stock,331730186.0,Financials
364,364,364.0,439.0,ARQT,Arcutis Biotherapeutics Inc. Common Stock,595796135.0,Healthcare
365,365,365.0,440.0,ARR,ARMOUR Residential REIT Inc.,1010800023.0,Real Estate
366,366,366.0,441.0,ARR-PC,ARMOUR Residential REIT Inc. 7% Series C Cumulative Redeemable Preferred Stock (liquidation preference $25.00 per share),5918205737.281691,Real Estate
367,367,367.0,442.0,ARRW,Arrowroot Acquisition Corp. Class A common stock,0.0,Financials
368,368,368.0,443.0,ARRWU,Arrowroot Acquisition Corp. Unit,0.0,Financials
369,369,369.0,445.0,ARRY,Array Technologies Inc. Common Stock,3047232943.0,Information Technology
370,370,370.0,446.0,ARTE,Artemis Strategic Investment Corporation Class A Common Stock,0.0,Financials
371,371,371.0,447.0,ARTEU,Artemis Strategic Investment Corporation Unit,0.0,Financials
372,372,372.0,449.0,ARTL,Artelo Biosciences Inc. Common Stock,5810754.0,Healthcare
373,373,373.0,451.0,ARTNA,Artesian Resources Corporation Class A Common Stock,439346893.0,Utilities
374,374,374.0,452.0,ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,11619887.0,Industrials
375,375,375.0,453.0,ARVN,Arvinas Inc. Common Stock,1222288300.0,Healthcare
376,376,376.0,454.0,ARW,Arrow Electronics Inc. Common Stock,8150144909.0,Information Technology
377,377,377.0,455.0,ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,3632476306.0,Healthcare
378,378,378.0,456.0,ARYD,ARYA Sciences Acquisition Corp IV Class A Odinary Shares,84188255.0,Healthcare
379,379,379.0,457.0,ARYE,ARYA Sciences Acquisition Corp V Class A Ordinary Shares,0.0,Financials
380,380,380.0,458.0,ASA,ASA  Gold and Precious Metals Limited,291084666.0,Industrials
381,381,381.0,459.0,ASAN,Asana Inc. Class A Common Stock,4707606886.0,Information Technology
382,382,382.0,460.0,ASB,Associated Banc-Corp Common Stock,2563631005.0,Financials
383,383,383.0,461.0,ASB-PE,Associated Banc-Corp Depositary Shares each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock Series E,2214104576.0,Financials
384,384,384.0,462.0,ASB-PF,Associated Banc-Corp Depositary Shares each representing a 1/40th interest in a share of Associated Banc-Corp 5.625% Non-Cumulative Perpetual Preferred Stock Series F,7836140598.904444,Financials
385,385,385.0,464.0,ASG,Liberty All-Star Growth Fund Inc.,0.0,Financials
386,386,386.0,465.0,ASGN,ASGN Incorporated Common Stock,3714755000.0,Information Technology
387,387,387.0,466.0,ASH,Ashland Inc. Common Stock,4564583601.0,Consumer Discretionary
388,388,388.0,467.0,ASIX,AdvanSix Inc. Common Stock ,999492904.0,Industrials
389,389,389.0,468.0,ASLE,AerSale Corporation Common Stock,723245970.0,Consumer Discretionary
390,390,390.0,469.0,ASMB,Assembly Biosciences Inc. Common Stock,55769801.0,Healthcare
391,391,391.0,471.0,ASO,Academy Sports and Outdoors Inc. Common Stock,4416438498.0,Information Technology
392,392,392.0,474.0,ASPN,Aspen Aerogels Inc. Common Stock,588930308.0,Consumer Discretionary
393,393,393.0,475.0,ASRT,Assertio Holdings Inc. Common Stock,298360610.0,Healthcare
394,394,394.0,476.0,ASRV,AmeriServ Financial Inc. Common Stock,43725539.0,Financials
395,395,395.0,478.0,ASTC,Astrotech Corporation (DE) Common Stock,22354058.0,Industrials
396,396,396.0,479.0,ASTE,Astec Industries Inc. Common Stock,989275485.0,Industrials
397,397,397.0,481.0,ASTR,Astra Space Inc. Class A Common Stock,108871904.0,Consumer Discretionary
398,398,398.0,482.0,ASTS,AST SpaceMobile Inc. Class A Common Stock,898186912.0,Consumer Discretionary
399,399,399.0,484.0,ASUR,Asure Software Inc Common Stock,252589170.0,Information Technology
400,400,400.0,485.0,ASXC,Asensus Surgical Inc. Common Stock,111112018.0,Healthcare
401,401,401.0,486.0,ASYS,Amtech Systems Inc. Common Stock,133793246.0,Information Technology
402,402,402.0,490.0,ATEC,Alphatec Holdings Inc. Common Stock,2137677329.0,Healthcare
403,403,403.0,491.0,ATEN,A10 Networks Inc. Common Stock,1065876329.0,Information Technology
404,404,404.0,492.0,ATER,Aterian Inc. Common Stock,50297502.0,Consumer Discretionary
405,405,405.0,493.0,ATEX,Anterix Inc. Common Stock,573149978.0,Communication Services
406,406,406.0,494.0,ATGE,Adtalem Global Education Inc. Common Stock,1600023089.0,Consumer Discretionary
407,407,407.0,495.0,ATHA,Athira Pharma Inc. Common Stock,107779704.0,Healthcare
408,408,408.0,496.0,ATHX,Athersys Inc. Common Stock,17397972.0,Healthcare
409,409,409.0,497.0,ATI,ATI Inc. Common Stock,5919624348.0,Industrials
410,410,410.0,498.0,ATKR,Atkore Inc. Common Stock,5810941817.0,Industrials
411,411,411.0,499.0,ATLC,Atlanticus Holdings Corporation Common Stock,592959264.0,Financials
412,412,412.0,500.0,ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,339763706.0,Financials
413,413,413.0,501.0,ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share,300999690.0,Financials
414,414,414.0,502.0,ATLO,Ames National Corporation Common Stock,163297753.0,Financials
415,415,415.0,510.0,ATNF,180 Life Sciences Corp. Common Stock,5796169.0,Healthcare
416,416,416.0,512.0,ATNI,ATN International Inc. Common Stock,559978534.0,Communication Services
417,417,417.0,513.0,ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,192263533.0,Healthcare
418,418,418.0,514.0,ATO,Atmos Energy Corporation Common Stock,16988817439.0,Utilities
419,419,419.0,515.0,ATOM,Atomera Incorporated Common Stock,215558631.0,Information Technology
420,420,420.0,516.0,ATOS,Atossa Therapeutics Inc. Common Stock,151948932.0,Healthcare
421,421,421.0,517.0,ATR,AptarGroup Inc. Common Stock,7500239580.0,Industrials
422,422,422.0,518.0,ATRA,Atara Biotherapeutics Inc. Common Stock,191045880.0,Healthcare
423,423,423.0,519.0,ATRC,AtriCure Inc. Common Stock,2351251560.0,Healthcare
424,424,424.0,520.0,ATRI,Atrion Corporation Common Stock,944241493.0,Healthcare
425,425,425.0,521.0,ATRO,Astronics Corporation Common Stock,613161353.0,Industrials
426,426,426.0,522.0,ATSG,Air Transport Services Group Inc,1375687760.0,Consumer Discretionary
427,427,427.0,523.0,ATUS,Altice USA Inc. Class A Common Stock,1445897066.0,Communication Services
428,428,428.0,524.0,ATVI,Activision Blizzard Inc. Common Stock,65015326723.0,Information Technology
429,429,429.0,525.0,ATXI,Avenue Therapeutics Inc. Common Stock,8950148.0,Healthcare
430,430,430.0,526.0,ATXS,Astria Therapeutics Inc. Common Stock,255875919.0,Healthcare
431,431,431.0,527.0,AUB,Atlantic Union Bankshares Corporation Common Stock,1976857656.0,Financials
432,432,432.0,529.0,AUBN,Auburn National Bancorporation Inc. Common Stock,77813008.0,Financials
433,433,433.0,530.0,AUGX,Augmedix Inc. Common Stock,185886861.0,Information Technology
434,434,434.0,531.0,AUID,authID Inc. Common Stock,20118641.0,Information Technology
435,435,435.0,532.0,AULT,Ault Alliance Inc. Common Stock,6485647.0,Information Technology
436,436,436.0,534.0,AUMN,Golden Minerals Company Common Stock,271797151.0,Materials
437,437,437.0,535.0,AUR,Aurora Innovation Inc. Class A Common Stock,3671085260.0,Information Technology
438,438,438.0,536.0,AURA,Aura Biosciences Inc. Common Stock,447553208.0,Healthcare
439,439,439.0,538.0,AUUD,Auddia Inc. Common Stock,6185879.0,Information Technology
440,440,440.0,540.0,AUVI,Applied UV Inc. Common Stock,17792087.0,Consumer Discretionary
441,441,441.0,541.0,AUVIP,Applied UV Inc. 10.5% Series A Cumulative Perpetual Preferred Stock $0.0001 par value per share,72522094.0,Consumer Discretionary
442,442,442.0,542.0,AVA,Avista Corporation Common Stock,2795673630.0,Utilities
443,443,443.0,543.0,AVAH,Aveanna Healthcare Holdings Inc. Common Stock,291798889.0,Healthcare
444,444,444.0,544.0,AVAV,AeroVironment Inc. Common Stock,2475116529.0,Industrials
445,445,445.0,545.0,AVB,AvalonBay Communities Inc. Common Stock,27307840767.0,Real Estate
446,446,446.0,546.0,AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),507999399.0,Industrials
447,447,447.0,547.0,AVDX,AvidXchange Holdings Inc. Common Stock,2183555654.0,Information Technology
448,448,448.0,548.0,AVGO,Broadcom Inc. Common Stock,362226360531.0,Information Technology
449,449,449.0,549.0,AVGR,Avinger Inc. Common Stock,7481894.0,Healthcare
450,450,450.0,550.0,AVHI,Achari Ventures Holdings Corp. I Common Stock,0.0,Financials
451,451,451.0,551.0,AVID,Avid Technology Inc. Common Stock,1178049601.0,Information Technology
452,452,452.0,552.0,AVIR,Atea Pharmaceuticals Inc. Common Stock,307743701.0,Healthcare
453,453,453.0,553.0,AVK,Advent Convertible and Income Fund,0.0,Financials
454,454,454.0,554.0,AVNS,Avanos Medical Inc. Common Stock,1169003641.0,Healthcare
455,455,455.0,555.0,AVNT,Avient Corporation Common Stock,3672042111.0,Industrials
456,456,456.0,556.0,AVNW,Aviat Networks Inc. Common Stock,370106289.0,Information Technology
457,457,457.0,557.0,AVO,Mission Produce Inc. Common Stock,820759055.0,Consumer Staples
458,458,458.0,558.0,AVPT,AvePoint Inc. Class A Common Stock,1084392121.0,Information Technology
459,459,459.0,560.0,AVRO,AVROBIO Inc. Common Stock,43796342.0,Healthcare
460,460,460.0,561.0,AVT,Avnet Inc. Common Stock,4512318871.0,Information Technology
461,461,461.0,562.0,AVTA,Avantax Inc. Common Stock,901031902.0,Financials
462,462,462.0,563.0,AVTE,Aerovate Therapeutics Inc. Common Stock,450623642.0,Healthcare
463,463,463.0,564.0,AVTR,Avantor Inc. Common Stock,13961224630.0,Industrials
464,464,464.0,565.0,AVTX,Avalo Therapeutics Inc. Common Stock,4804995.0,Healthcare
465,465,465.0,566.0,AVXL,Anavex Life Sciences Corp. Common Stock,700054681.0,Healthcare
466,466,466.0,567.0,AVY,Avery Dennison Corporation Common Stock,13987790115.0,Consumer Discretionary
467,467,467.0,568.0,AWF,Alliancebernstein Global High Income Fund,0.0,Financials
468,468,468.0,569.0,AWH,Aspira Women's Health Inc. Common Stock,27186607.0,Healthcare
469,469,469.0,570.0,AWI,Armstrong World Industries Inc Common Stock,3290970597.0,Industrials
470,470,470.0,571.0,AWK,American Water Works Company Inc. Common Stock,27366891707.0,Utilities
471,471,471.0,572.0,AWP,abrdn Global Premier Properties Fund Common Shares of Beneficial Interest,0.0,Financials
472,472,472.0,573.0,AWR,American States Water Company Common Stock,3116183852.0,Utilities
